,result,table,_start,_stop,_time,_measurement,label,mobile,subject,alpha,beta,gamma,x,y,z
462,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.639000+00:00,devicemotion,sitting,Pixel,10a76,24.7,-25.900000000000002,-27.9,0.7000000000000001,6.4,6.5
463,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.656000+00:00,devicemotion,sitting,Pixel,10a76,21.6,-21.0,-36.400000000000006,0.30000000000000004,6.300000000000001,5.6000000000000005
464,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.672000+00:00,devicemotion,sitting,Pixel,10a76,15.2,-20.7,-43.2,0.0,6.4,5.2
465,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.689000+00:00,devicemotion,sitting,Pixel,10a76,4.2,-25.5,-49.199999999999996,-0.30000000000000004,6.300000000000001,5.4
466,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.706000+00:00,devicemotion,sitting,Pixel,10a76,-5.9,-30.599999999999998,-53.300000000000004,-0.8,6.2,5.9
467,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.723000+00:00,devicemotion,sitting,Pixel,10a76,-12.299999999999999,-33.1,-53.2,-1.3,6.2,6.300000000000001
468,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.739000+00:00,devicemotion,sitting,Pixel,10a76,-16.200000000000003,-36.2,-50.3,-1.5,6.300000000000001,6.7
469,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.756000+00:00,devicemotion,sitting,Pixel,10a76,-17.799999999999997,-39.1,-45.9,-1.6,6.4,7.2
470,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.774000+00:00,devicemotion,sitting,Pixel,10a76,-17.5,-40.2,-40.800000000000004,-1.6,6.6000000000000005,7.7
471,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.791000+00:00,devicemotion,sitting,Pixel,10a76,-15.100000000000001,-39.599999999999994,-35.4,-1.6,6.800000000000001,7.9
472,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.806000+00:00,devicemotion,sitting,Pixel,10a76,-10.700000000000001,-39.699999999999996,-30.699999999999996,-1.7000000000000002,6.9,7.7
473,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.823000+00:00,devicemotion,sitting,Pixel,10a76,-7.699999999999999,-42.400000000000006,-25.5,-1.7000000000000002,6.9,7.7
474,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.841000+00:00,devicemotion,sitting,Pixel,10a76,-9.4,-45.7,-18.0,-1.7000000000000002,7.300000000000001,8.1
475,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.856000+00:00,devicemotion,sitting,Pixel,10a76,-12.5,-47.0,-10.200000000000001,-1.4000000000000001,7.5,8.8
476,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.873000+00:00,devicemotion,sitting,Pixel,10a76,-11.6,-44.300000000000004,-3.2,-1.0,7.7,9.3
477,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.891000+00:00,devicemotion,sitting,Pixel,10a76,-5.0,-37.9,2.1,-0.6000000000000001,7.6000000000000005,9.5
478,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.906000+00:00,devicemotion,sitting,Pixel,10a76,11.000000000000002,-30.4,5.500000000000001,-0.30000000000000004,7.5,8.8
479,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.923000+00:00,devicemotion,sitting,Pixel,10a76,30.000000000000004,-27.6,7.200000000000001,-0.30000000000000004,7.5,8.8
480,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.940000+00:00,devicemotion,sitting,Pixel,10a76,41.199999999999996,-30.1,7.8,-0.1,7.5,6.300000000000001
481,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.955000+00:00,devicemotion,sitting,Pixel,10a76,41.0,-30.699999999999996,6.9,-0.1,7.6000000000000005,5.6000000000000005
482,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.974000+00:00,devicemotion,sitting,Pixel,10a76,33.300000000000004,-28.800000000000004,3.4,0.0,7.7,5.300000000000001
483,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:53.990000+00:00,devicemotion,sitting,Pixel,10a76,20.599999999999998,-27.099999999999998,-2.1,0.0,7.6000000000000005,5.5
484,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.007000+00:00,devicemotion,sitting,Pixel,10a76,10.0,-24.0,-8.700000000000001,-0.1,7.2,6.0
485,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.023000+00:00,devicemotion,sitting,Pixel,10a76,6.4,-19.200000000000003,-11.5,-0.1,7.2,6.0
486,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.041000+00:00,devicemotion,sitting,Pixel,10a76,7.1000000000000005,-17.799999999999997,-11.6,-0.2,6.9,6.4
487,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.055000+00:00,devicemotion,sitting,Pixel,10a76,7.8,-16.5,-12.200000000000001,-0.2,6.800000000000001,7.1000000000000005
488,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.072000+00:00,devicemotion,sitting,Pixel,10a76,8.899999999999999,-7.400000000000001,-13.399999999999999,-0.2,6.7,7.4
489,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.089000+00:00,devicemotion,sitting,Pixel,10a76,9.600000000000001,2.9,-14.700000000000001,-0.4,6.6000000000000005,7.0
490,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.105000+00:00,devicemotion,sitting,Pixel,10a76,11.3,5.6,-13.000000000000002,-0.5,6.4,6.6000000000000005
491,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.124000+00:00,devicemotion,sitting,Pixel,10a76,11.6,-0.6000000000000001,-9.5,-0.5,6.4,6.7
492,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.140000+00:00,devicemotion,sitting,Pixel,10a76,9.2,-5.9,-5.9,-0.5,6.5,7.300000000000001
493,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.157000+00:00,devicemotion,sitting,Pixel,10a76,11.8,-9.5,-4.5,-0.5,6.4,8.0
494,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.173000+00:00,devicemotion,sitting,Pixel,10a76,22.4,-8.600000000000001,-2.9,-0.6000000000000001,6.1000000000000005,7.9
495,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.189000+00:00,devicemotion,sitting,Pixel,10a76,34.2,-6.699999999999999,3.2,-0.1,6.0,7.1000000000000005
496,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.205000+00:00,devicemotion,sitting,Pixel,10a76,41.1,-12.200000000000001,8.8,-0.1,6.0,7.1000000000000005
497,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.222000+00:00,devicemotion,sitting,Pixel,10a76,36.1,-20.400000000000002,8.2,1.0,6.800000000000001,6.2
498,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.239000+00:00,devicemotion,sitting,Pixel,10a76,23.900000000000006,-19.9,1.2000000000000002,1.2000000000000002,7.1000000000000005,6.800000000000001
499,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.255000+00:00,devicemotion,sitting,Pixel,10a76,16.3,-13.5,-9.899999999999999,1.0,7.0,6.6000000000000005
500,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.272000+00:00,devicemotion,sitting,Pixel,10a76,12.9,-18.1,-17.7,0.8,6.4,6.800000000000001
501,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.289000+00:00,devicemotion,sitting,Pixel,10a76,13.3,-22.1,-20.900000000000002,0.5,6.0,7.300000000000001
502,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.305000+00:00,devicemotion,sitting,Pixel,10a76,14.800000000000002,-19.200000000000003,-15.899999999999999,0.6000000000000001,5.9,7.300000000000001
503,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.322000+00:00,devicemotion,sitting,Pixel,10a76,16.900000000000002,-18.6,-6.699999999999999,1.0,6.1000000000000005,7.0
504,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.339000+00:00,devicemotion,sitting,Pixel,10a76,13.000000000000002,-15.700000000000001,-2.9,1.4000000000000001,6.6000000000000005,6.9
505,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.355000+00:00,devicemotion,sitting,Pixel,10a76,5.2,-7.8,-5.9,1.5,6.9,6.9
506,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.372000+00:00,devicemotion,sitting,Pixel,10a76,-2.1,2.7,-11.5,1.4000000000000001,7.0,6.9
507,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.389000+00:00,devicemotion,sitting,Pixel,10a76,-4.2,9.2,-16.3,1.2000000000000002,7.1000000000000005,6.9
508,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.405000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,9.600000000000001,-20.599999999999998,0.8,7.1000000000000005,7.1000000000000005
509,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.422000+00:00,devicemotion,sitting,Pixel,10a76,5.6,11.3,-24.599999999999998,0.5,6.9,7.0
510,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.439000+00:00,devicemotion,sitting,Pixel,10a76,15.399999999999999,12.8,-26.9,0.0,6.9,6.5
511,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.456000+00:00,devicemotion,sitting,Pixel,10a76,26.000000000000004,5.500000000000001,-26.9,-0.5,7.0,6.1000000000000005
512,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.471000+00:00,devicemotion,sitting,Pixel,10a76,33.9,-7.300000000000001,-26.400000000000006,-0.2,7.4,5.7
513,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.489000+00:00,devicemotion,sitting,Pixel,10a76,34.900000000000006,-26.5,-31.799999999999997,-0.2,8.1,5.9
514,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.505000+00:00,devicemotion,sitting,Pixel,10a76,27.0,-36.9,-39.1,-0.4,8.4,6.4
515,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.523000+00:00,devicemotion,sitting,Pixel,10a76,12.5,-37.9,-39.1,-0.8,8.1,7.6000000000000005
516,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.538000+00:00,devicemotion,sitting,Pixel,10a76,5.300000000000001,-17.799999999999997,-30.599999999999998,-1.1,7.9,8.5
517,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.555000+00:00,devicemotion,sitting,Pixel,10a76,11.6,20.7,-15.6,-1.3,8.4,8.700000000000001
518,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.572000+00:00,devicemotion,sitting,Pixel,10a76,24.599999999999998,63.8,-4.1,-1.4000000000000001,8.8,7.5
519,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.589000+00:00,devicemotion,sitting,Pixel,10a76,33.400000000000006,85.20000000000002,1.0,-1.7000000000000002,9.1,5.300000000000001
520,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.606000+00:00,devicemotion,sitting,Pixel,10a76,26.000000000000004,61.599999999999994,3.5,-1.8,9.3,4.3
521,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.624000+00:00,devicemotion,sitting,Pixel,10a76,7.6,33.7,2.4000000000000004,-1.3,9.4,5.0
522,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.639000+00:00,devicemotion,sitting,Pixel,10a76,-13.6,37.400000000000006,-0.6000000000000001,-1.2000000000000002,9.600000000000001,6.0
523,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.657000+00:00,devicemotion,sitting,Pixel,10a76,-35.699999999999996,64.7,1.0,-1.1,9.200000000000001,6.5
524,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:54.673000+00:00,devicemotion,sitting,Pixel,10a76,-47.2,81.0,7.699999999999999,-0.9,8.6,6.7
